sep=,
#RESULTS NB
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
User MA count:0
